phone_access_id,phone_id,access_time,action
3750,A1000032851D641,"2013-12-23 04:13:16",open
3751,A1000032851D641,"2013-12-23 04:13:33",open
3752,A00000455A1702,"2013-12-23 04:35:54",open
3753,A1000032851D641,"2013-12-23 07:25:03",open
3754,A1000032851D641,"2013-12-23 07:37:34",open
3755,A1000032851D641,"2013-12-23 07:37:50",open
3756,A1000032851D641,"2013-12-23 07:37:57",open
3757,A1000032851D641,"2013-12-23 07:38:44",open
3758,A1000032851D641,"2013-12-23 07:40:52",open
3759,A1000032851D641,"2013-12-23 08:30:35",open
3760,356205053678921,"2013-12-23 13:07:53",open
3761,352315058772969,"2013-12-24 00:33:40",open
3762,A1000032851D641,"2013-12-24 03:11:27",open
3763,A1000032851D641,"2013-12-24 03:43:13",open
3764,355637058907247,"2013-12-24 05:52:33",open
3765,355637058907247,"2013-12-24 05:52:57",open
3766,355637058907247,"2013-12-24 05:55:56",open
3767,355637058907247,"2013-12-24 05:57:55",open
3768,355637058907247,"2013-12-24 06:07:20",open
3769,355637058907247,"2013-12-24 06:19:10",open
3770,355637058907247,"2013-12-24 06:23:49",open
3771,355637058907247,"2013-12-24 07:18:43",open
3772,355637058907247,"2013-12-24 07:19:04",open
3773,355637058907247,"2013-12-24 07:19:21",open
3774,355637058907247,"2013-12-24 07:22:00",open
3775,355637058907247,"2013-12-24 07:23:21",open
3776,355637058907247,"2013-12-24 07:25:19",open
3777,355637058907247,"2013-12-24 07:36:19",open
3778,355637058907247,"2013-12-24 08:03:18",open
3779,355637058907247,"2013-12-24 08:11:39",open
3780,355637058907247,"2013-12-24 08:12:16",open
3781,355637058907247,"2013-12-24 08:13:30",open
3782,355637058907247,"2013-12-24 08:17:01",open
3783,355637058907247,"2013-12-24 08:27:56",open
3784,355994058204962,"2013-12-24 10:26:57",open
3785,352315051603286,"2013-12-24 10:58:06",open
3786,357656052093778,"2013-12-24 15:17:54",open
3787,A1000032851D641,"2013-12-25 03:12:44",open
3788,355136058169784,"2013-12-25 04:43:06",open
3789,869750010481190,"2013-12-25 08:38:35",open
3790,869750010481190,"2013-12-25 08:38:42",scan1
3791,860310022205035,"2013-12-25 09:55:29",open
3792,A0000045A35447,"2013-12-25 10:00:53",open
3793,357784056633660,"2013-12-25 10:46:07",open
3794,357656051518338,"2013-12-25 11:01:26",open
3795,357656051518338,"2013-12-25 11:01:33",scan1
3796,357656051518338,"2013-12-25 11:01:43",scan1
3797,357656051518338,"2013-12-25 11:01:50",scan1
3798,357656051518338,"2013-12-25 11:02:05",scan1
3799,357656051518338,"2013-12-25 11:02:10",scan2
3800,357656051518338,"2013-12-25 11:02:20",scan1
3801,357656051518338,"2013-12-25 11:02:43",open
3802,357656051518338,"2013-12-25 11:02:46",scan1
3803,357656051518338,"2013-12-25 11:02:52",scan1
3804,A00000405118B5,"2013-12-25 11:02:59",open
3805,357656051518338,"2013-12-25 11:03:19",scan2
3806,357656051518338,"2013-12-25 11:03:27",scan1
3807,357656051518338,"2013-12-25 11:03:36",scan1
3808,357656051518338,"2013-12-25 11:03:46",scan1
3809,A00000405118B5,"2013-12-25 11:05:13",hlgwShengHuo
3810,A00000405118B5,"2013-12-25 11:05:23",hlgwMeiShi
3811,A00000405118B5,"2013-12-25 11:06:07",hlgwMeiShi
3812,A00000338CC799,"2013-12-25 11:28:31",open
3813,A00000338CC799,"2013-12-25 11:28:36",scan1
3814,A00000338CC799,"2013-12-25 11:28:42",scan1
3815,A00000338CC799,"2013-12-25 11:28:53",scan1
3816,A00000338CC799,"2013-12-25 11:29:09",scan1
3817,352167058580714,"2013-12-25 11:30:45",open
3818,352167058580714,"2013-12-25 11:30:51",hlgwDianYing
3819,863637024873874,"2013-12-25 13:19:37",open
3820,99000335291332,"2013-12-25 15:29:31",open
3821,357784056633660,"2013-12-26 01:27:32",open
3822,A00000433C1C1E,"2013-12-26 05:44:42",open
3823,A1000023DD0431,"2013-12-26 07:09:29",open
3824,A1000023DD0431,"2013-12-26 07:10:16",hlgwMeiShi
3825,354273053444340,"2013-12-26 08:26:01",open
3826,353627057483664,"2013-12-26 10:37:33",open
3827,354273057166469,"2013-12-27 05:17:38",open
3828,354273057166469,"2013-12-27 05:17:50",AD1
3829,354273057166469,"2013-12-27 05:18:48",hlgwShengHuo
3830,353596050140904,"2013-12-27 07:06:22",open
3831,357633050819900,"2013-12-27 08:14:56",open
3832,357633050819900,"2013-12-27 08:15:05",scan1
3833,354273057166469,"2013-12-27 09:13:28",open
3834,A00000442587D6,"2013-12-27 09:26:21",open
3835,A00000442587D6,"2013-12-27 09:28:07",scan1
3836,866259000650973,"2013-12-27 10:52:29",open
3837,866259000650973,"2013-12-27 10:52:44",open
3838,866259000650973,"2013-12-27 10:52:56",open
3839,866259000650973,"2013-12-27 10:53:11",open
3840,357633050819900,"2013-12-27 10:54:50",open
3841,357633050819900,"2013-12-27 10:54:56",scan2
3842,357633050819900,"2013-12-27 10:57:03",scan2
3843,356205056357770,"2013-12-27 13:18:43",open
3844,356205056357770,"2013-12-27 13:19:18",open
3845,A00000455CA476,"2013-12-28 00:18:19",open
3846,A0000044BEC921,"2013-12-28 00:33:24",open
3847,358585054266166,"2013-12-28 01:51:04",open
3848,358585054266166,"2013-12-28 01:51:16",scan1
3849,358585054266166,"2013-12-28 01:51:36",scan2
3850,357633050819900,"2013-12-28 06:06:42",open
3851,357633050819900,"2013-12-28 06:06:52",scan1
3852,354316059723405,"2013-12-28 06:29:01",open
3853,354316059723405,"2013-12-28 06:29:15",scan1
3854,354316059723405,"2013-12-28 06:29:26",scan1
3855,354356051761656,"2013-12-28 06:42:50",open
3856,A0000042CF148C,"2013-12-28 06:58:56",open
3857,A0000042CF148C,"2013-12-28 06:59:46",scan1
3858,A0000042CF148C,"2013-12-28 07:00:34",scan2
3859,A0000042CF148C,"2013-12-28 07:18:57",open
3860,A0000042CF148C,"2013-12-28 07:19:25",hlgwShengHuo
3861,354316059723405,"2013-12-28 07:39:02",scan2
3862,357512057777321,"2013-12-28 08:41:40",open
3863,357512057777321,"2013-12-28 08:41:51",scan1
3864,357512057777321,"2013-12-28 08:42:01",scan1
3865,357512057777321,"2013-12-28 08:42:13",scan1
3866,357512057777321,"2013-12-28 08:42:23",scan1
3867,357512057777321,"2013-12-28 08:42:37",scan1
3868,357512057777321,"2013-12-28 08:42:50",scan1
3869,357512057777321,"2013-12-28 08:42:56",scan1
3870,357512057777321,"2013-12-28 08:43:08",open
3871,357512057777321,"2013-12-28 08:43:16",scan1
3872,357512057777321,"2013-12-28 08:43:23",scan1
3873,357512057777321,"2013-12-28 08:44:10",scan1
3874,358313048148709,"2013-12-28 08:59:03",open
3875,353719058411859,"2013-12-28 09:29:51",open
3876,353719058411859,"2013-12-28 09:30:09",hlgwMeiShi
3877,353719058411859,"2013-12-28 09:31:01",hlgwMeiShi
3878,353719058411859,"2013-12-28 09:31:28",hlgwDianYing
3879,357376059562275,"2013-12-28 09:37:44",open
3880,862845023962959,"2013-12-28 09:46:04",open
3881,862845023962959,"2013-12-28 09:46:14",scan1
3882,862845023962959,"2013-12-28 09:46:40",scan1
3883,862845023962959,"2013-12-28 09:48:17",scan2
3884,862845023962959,"2013-12-28 09:48:30",scan1
3885,A0000042CF148C,"2013-12-28 09:48:51",scan2
3886,A0000042CF148C,"2013-12-28 09:48:51",open
3887,A0000042CF148C,"2013-12-28 09:50:06",scan2
3888,A0000042CF148C,"2013-12-28 09:50:22",scan2
3889,A0000042CF148C,"2013-12-28 09:52:46",scan2
3890,862845023962959,"2013-12-28 10:00:06",open
3891,A0000042CF148C,"2013-12-28 11:09:59",open
3892,A0000042CF148C,"2013-12-28 11:10:18",scan2
3893,352167058580714,"2013-12-28 11:26:19",open
3894,353719058411859,"2013-12-28 11:40:22",open
3895,357512057777321,"2013-12-28 12:50:36",scan2
3896,357512057777321,"2013-12-28 12:51:24",scan2
3897,357512057777321,"2013-12-28 12:51:47",scan2
3898,353719058411859,"2013-12-28 13:51:38",open
3899,355867057610837,"2013-12-28 14:08:01",open
3900,99000310131855,"2013-12-28 14:16:50",open
3901,862845023962959,"2013-12-28 14:21:05",open
3902,862845023962959,"2013-12-28 14:23:03",hlgwMeiShi
3903,862845023962959,"2013-12-28 14:23:31",hlgwMeiShi
3904,862845023962959,"2013-12-28 14:23:42",hlgwMeiShi
3905,862845023962959,"2013-12-28 14:24:35",hlgwMeiShi
3906,012345678912345,"2013-12-28 15:50:55",scan2
3907,354666055399232,"2013-12-28 16:32:10",open
3908,354926050849775,"2013-12-29 01:14:15",open
3909,354926050849775,"2013-12-29 01:15:34",hlgwMeiShi
3910,354926050849775,"2013-12-29 01:16:53",open
3911,354926050849775,"2013-12-29 01:16:58",open
3912,354926050849775,"2013-12-29 01:17:01",open
3913,354926050849775,"2013-12-29 01:17:06",open
3914,354926050849775,"2013-12-29 01:17:13",open
3915,354926050849775,"2013-12-29 01:17:15",open
3916,354926050849775,"2013-12-29 01:17:21",open
3917,353719058411859,"2013-12-29 01:35:09",open
3918,353719058411859,"2013-12-29 02:13:55",hlgwDianYing
3919,353719058411859,"2013-12-29 02:31:49",hlgwMeiShi
3920,357376059562275,"2013-12-29 02:43:32",open
3921,357376059562275,"2013-12-29 02:43:48",hlgwMeiShi
3922,867763013826610,"2013-12-29 04:09:42",open
3923,867763013826610,"2013-12-29 04:16:41",scan1
3924,860955021075753,"2013-12-29 04:16:51",open
3925,A10000277013DF,"2013-12-29 04:24:28",open
3926,A10000277013DF,"2013-12-29 05:00:06",open
3927,A0000030363A40,"2013-12-29 05:02:59",open
3928,A0000030363A40,"2013-12-29 05:03:21",scan1
3929,A0000030363A40,"2013-12-29 05:03:22",scan1
3930,A0000030363A40,"2013-12-29 05:03:31",scan1
3931,A0000030363A40,"2013-12-29 05:03:43",scan2
3932,353769051461377,"2013-12-29 06:38:41",open
3933,A10000277013DF,"2013-12-29 07:14:02",open
3934,A10000277013DF,"2013-12-29 07:14:21",scan1
3935,A10000277013DF,"2013-12-29 07:14:47",scan2
3936,012345678912345,"2013-12-29 07:35:23",open
3937,012345678912345,"2013-12-29 07:37:23",scan2
3938,861138021306580,"2013-12-29 07:47:53",open
3939,861138021306580,"2013-12-29 07:48:27",scan1
3940,861138021306580,"2013-12-29 07:48:39",scan2
3941,A10000277013DF,"2013-12-29 08:48:03",open
3942,354017055152611,"2013-12-29 08:52:05",open
3943,354017055152611,"2013-12-29 08:55:32",scan1
3944,354017055152611,"2013-12-29 08:55:44",open
3945,354017055152611,"2013-12-29 08:55:51",scan1
3946,357376059562275,"2013-12-29 10:49:52",open
3947,357376059562275,"2013-12-29 10:50:43",hlgwMeiShi
3948,355867052014027,"2013-12-29 12:02:27",open
3949,000000000000000,"2013-12-29 14:13:57",open
3950,000000000000000,"2013-12-29 14:22:35",open
3951,A10000277013DF,"2013-12-29 15:56:29",open
3952,868331011312972,"2013-12-30 00:12:47",open
3953,358882043979896,"2013-12-30 02:25:56",open
3954,357784051673901,"2013-12-30 09:23:20",open
3955,357784051673901,"2013-12-30 09:23:28",scan1
3956,863388022419431,"2013-12-30 10:19:25",open
3957,863388022419431,"2013-12-30 10:19:30",scan1
3958,863388022419431,"2013-12-30 10:19:48",scan1
3959,352167058580714,"2013-12-30 10:45:24",open
3960,352167058580714,"2013-12-30 11:14:53",hlgwDianYing
3961,352167058580714,"2013-12-30 11:15:28",hlgwDianYing
3962,352167058580714,"2013-12-30 11:16:12",hlgwMeiShi
3963,352167058580714,"2013-12-30 11:34:25",open
3964,357376059562275,"2013-12-30 12:39:06",open
3965,357376059562275,"2013-12-30 12:40:51",hlgwMeiShi
3966,357376059562275,"2013-12-30 12:41:45",hlgwShengHuo
3967,357376059562275,"2013-12-30 12:42:09",hlgwShengHuo
3968,860955029307646,"2013-12-30 12:44:47",open
3969,357656051518338,"2013-12-30 12:54:31",scan2
3970,863388022419431,"2013-12-30 23:19:29",hlgwMeiShi
3971,860312024317925,"2013-12-31 02:59:29",open
3972,860312024317925,"2013-12-31 03:00:10",hlgwMeiShi
3973,A00000405118B5,"2013-12-31 08:26:07",open
3974,860854010211141,"2013-12-31 11:12:17",open
3975,860854010211141,"2013-12-31 11:12:23",scan1
3976,860854010211141,"2013-12-31 11:12:31",scan1
3977,860854010211141,"2013-12-31 11:12:37",scan1
3978,357376059562275,"2013-12-31 11:44:39",open
3979,353648042696251,"2013-12-31 12:01:52",open
3980,357633050819900,"2014-01-01 00:23:39",open
3981,358585054266166,"2014-01-01 02:06:25",open
3982,358585054266166,"2014-01-01 02:08:11",scan1
3983,A0000045A35447,"2014-01-01 02:28:54",open
3984,A0000045A35447,"2014-01-01 02:28:59",scan1
3985,A0000045A35447,"2014-01-01 02:29:18",scan1
3986,A0000045A35447,"2014-01-01 02:29:35",scan2
3987,A00000455A42B3,"2014-01-01 03:22:08",open
3988,A00000455A42B3,"2014-01-01 03:22:20",scan1
3989,A00000455A42B3,"2014-01-01 03:22:34",scan2
3990,99000311054874,"2014-01-01 04:38:31",open
3991,99000311054874,"2014-01-01 04:40:31",open
3992,99000311054874,"2014-01-01 04:40:59",AD1
3993,860486020216685,"2014-01-01 05:10:39",open
3994,860486020216685,"2014-01-01 05:11:20",scan1
3995,860486020216685,"2014-01-01 05:13:00",open
3996,860486020216685,"2014-01-01 05:13:07",scan2
3997,358585054266166,"2014-01-01 06:46:39",open
3998,358585054266166,"2014-01-01 06:46:46",scan2
3999,358585054266166,"2014-01-01 06:48:00",scan2
4000,358585054266166,"2014-01-01 06:48:50",scan2
4001,358585054266166,"2014-01-01 06:51:40",open
4002,355981050366022,"2014-01-01 06:57:07",open
4003,358585054266166,"2014-01-01 06:57:11",hlgwDianYing
4004,358585054266166,"2014-01-01 06:57:16",hlgwMeiShi
4005,99000033387553,"2014-01-01 07:41:23",open
4006,99000033387553,"2014-01-01 07:41:36",scan1
4007,354273053444340,"2014-01-01 07:49:23",open
4008,354273053444340,"2014-01-01 07:49:33",scan1
4009,99000335291332,"2014-01-01 07:51:47",open
4010,99000335291332,"2014-01-01 07:51:47",scan2
4011,99000335291332,"2014-01-01 07:51:58",scan1
4012,99000335291332,"2014-01-01 07:52:03",scan2
4013,99000335291332,"2014-01-01 07:52:24",scan1
4014,99000335291332,"2014-01-01 07:54:04",scan2
4015,860556000050252,"2014-01-01 07:55:14",open
4016,860556000050252,"2014-01-01 07:56:06",hlgwMeiShi
4017,355981050366022,"2014-01-01 08:01:19",open
4018,A10000277013DF,"2014-01-01 08:28:47",open
4019,A10000277013DF,"2014-01-01 08:28:52",scan1
4020,357656050782190,"2014-01-01 08:33:46",open
4021,357656050782190,"2014-01-01 08:34:37",hlgwDianYing
4022,353627057483664,"2014-01-01 09:10:40",open
4023,353627057483664,"2014-01-01 09:12:59",scan2
4024,353627057483664,"2014-01-01 09:15:05",scan2
4025,A00000455CA476,"2014-01-01 09:21:19",open
4026,355136052764993,"2014-01-01 09:32:11",open
4027,99000033387553,"2014-01-01 10:14:08",open
4028,99000033387553,"2014-01-01 10:14:23",scan2
4029,99000033387553,"2014-01-01 10:15:13",scan2
4030,99000033387553,"2014-01-01 10:15:35",scan2
4031,860486020216685,"2014-01-01 10:47:40",open
4032,860486020216685,"2014-01-01 10:47:46",scan2
4033,357376053086552,"2014-01-01 10:48:26",open
4034,357376053086552,"2014-01-01 10:49:02",scan1
4035,357376053086552,"2014-01-01 10:49:27",scan2
4036,860486020216685,"2014-01-01 10:49:29",scan2
4037,357376053086552,"2014-01-01 10:50:03",scan2
4038,354273053444340,"2014-01-01 11:29:12",open
4039,354273053444340,"2014-01-01 11:29:23",scan2
4040,A00000455A42B3,"2014-01-01 11:54:45",hlgwDianYing
4041,A00000455A42B3,"2014-01-01 11:55:17",hlgwMeiShi
4042,357376053086552,"2014-01-01 12:28:15",open
4043,357376053086552,"2014-01-01 12:28:30",scan2
4044,357376053086552,"2014-01-01 12:29:29",scan2
4045,355167053612469,"2014-01-01 13:28:57",open
4046,a1000039205e95,"2014-01-01 20:55:58",open
4047,99000311054874,"2014-01-02 00:03:52",open
4048,99000311054874,"2014-01-02 00:04:10",hlgwDianYing
4049,99000311054874,"2014-01-02 00:05:13",hlgwDianYing
4050,99000311054874,"2014-01-02 00:05:15",hlgwShengHuo
4051,A00000335D5A9B,"2014-01-02 11:11:33",open
4052,A00000455B583D,"2014-01-02 11:44:05",open
4053,A00000455B583D,"2014-01-02 11:44:39",scan1
4054,A00000455B583D,"2014-01-02 15:24:38",scan2
4055,A00000455B583D,"2014-01-02 15:25:24",scan2
4056,A00000455B583D,"2014-01-02 15:26:58",scan2
4057,A00000455B583D,"2014-01-02 15:32:38",scan2
4058,A00000455B583D,"2014-01-02 15:36:20",scan2
4059,353317052342814,"2014-01-03 04:12:10",open
4060,353317052342814,"2014-01-03 04:12:25",scan1
4061,353317052342814,"2014-01-03 04:13:03",scan2
4062,353596050140904,"2014-01-03 04:32:27",open
4063,353317052342814,"2014-01-03 05:50:00",open
4064,863756010787276,"2014-01-03 10:49:33",open
4065,356555052062273,"2014-01-03 11:18:52",open
4066,356555052062273,"2014-01-03 11:19:08",scan1
4067,356555052062273,"2014-01-03 11:19:39",scan2
4068,A00000455B583D,"2014-01-03 12:17:01",open
4069,A00000455B583D,"2014-01-03 12:17:13",scan1
4070,A00000455B583D,"2014-01-03 15:08:02",scan2
4071,A0000044FA3527,"2014-01-04 00:04:28",open
4072,A0000044FA3527,"2014-01-04 00:04:51",hlgwMeiShi
4073,A00000402BA854,"2014-01-04 02:33:52",open
4074,867747013232317,"2014-01-04 03:09:20",open
4075,358882042289198,"2014-01-04 03:30:27",open
4076,358882042289198,"2014-01-04 03:31:39",open
4077,358882042289198,"2014-01-04 03:32:19",hlgwMeiShi
4078,358882042289198,"2014-01-04 03:33:06",hlgwMeiShi
4079,358882042289198,"2014-01-04 03:48:09",open
4080,358882042289198,"2014-01-04 03:48:28",hlgwMeiShi
4081,358882042289198,"2014-01-04 03:49:08",hlgwMeiShi
4082,358882042289198,"2014-01-04 03:49:35",hlgwMeiShi
4083,358882042289198,"2014-01-04 03:50:24",hlgwMeiShi
4084,358882042289198,"2014-01-04 03:51:29",hlgwMeiShi
4085,357376053086552,"2014-01-04 05:55:56",open
4086,357376053086552,"2014-01-04 05:56:07",scan1
4087,357376053086552,"2014-01-04 05:56:52",open
4088,357376053086552,"2014-01-04 05:57:48",scan1
4089,357376053086552,"2014-01-04 05:58:04",open
4090,357376053086552,"2014-01-04 05:58:19",scan2
4091,A0000042C4EA99,"2014-01-04 05:59:11",open
4092,357376053086552,"2014-01-04 06:03:08",open
4093,357376053086552,"2014-01-04 06:05:41",open
4094,357376053086552,"2014-01-04 06:05:55",hlgwMeiShi
4095,359575047539463,"2014-01-04 06:08:45",open
4096,359575047539463,"2014-01-04 06:09:05",scan1
4097,359575047539463,"2014-01-04 06:09:30",scan1
4098,359575047539463,"2014-01-04 07:06:00",open
4099,359575047539463,"2014-01-04 07:06:49",hlgwDianYing
4100,359575047539463,"2014-01-04 07:07:21",hlgwShengHuo
4101,357376053086552,"2014-01-04 07:45:03",scan2
4102,357376053086552,"2014-01-04 07:45:03",open
4103,860955029307646,"2014-01-04 08:24:12",open
4104,860955029307646,"2014-01-04 08:24:19",scan1
4105,860955029307646,"2014-01-04 08:24:27",scan2
4106,860955029307646,"2014-01-04 08:24:34",scan1
4107,860955029307646,"2014-01-04 08:25:48",scan2
4108,A0000042C4EA99,"2014-01-04 09:29:19",scan2
4109,357729050827370,"2014-01-04 10:24:49",open
4110,357729050827370,"2014-01-04 10:25:23",open
4111,357729050827370,"2014-01-04 10:25:40",scan1
4112,357729050827370,"2014-01-04 10:26:00",scan2
4113,357729050827370,"2014-01-04 10:26:23",scan1
4114,869331010009974,"2014-01-04 11:29:52",open
4115,869331010009974,"2014-01-04 11:30:04",scan1
4116,869331010009974,"2014-01-04 11:30:14",open
4117,869331010009974,"2014-01-04 11:30:17",scan1
4118,869331010009974,"2014-01-04 11:30:32",open
4119,869331010009974,"2014-01-04 11:30:43",scan1
4120,357729050827370,"2014-01-04 12:41:48",open
4121,357729050827370,"2014-01-04 12:41:56",scan2
4122,357729050827370,"2014-01-04 12:45:29",hlgwMeiShi
4123,860955029307646,"2014-01-04 13:16:11",scan2
4124,860955029307646,"2014-01-04 13:16:17",scan2
4125,354273053453408,"2014-01-04 13:20:00",open
4126,A00000455A18AC,"2014-01-05 03:28:15",hlgwMeiShi
4127,A00000455A18AC,"2014-01-05 03:28:40",hlgwMeiShi
4128,A0000040C90310,"2014-01-05 10:51:25",open
4129,A00000433C8C8E,"2014-01-06 13:22:04",open
4130,null,"2014-01-07 04:51:15",open
4131,null,"2014-01-07 04:52:02",open
4132,860505021050957,"2014-01-07 11:07:18",open
4133,860505021050957,"2014-01-07 11:11:01",AD2
4134,a100000b72df078,"2014-01-07 13:20:51",open
4135,a100000b72df078,"2014-01-07 13:23:39",open
4136,352343058770486,"2014-01-08 02:12:12",open
4137,352343058770486,"2014-01-08 02:13:01",hlgwMeiShi
4138,352343058770486,"2014-01-08 02:13:23",hlgwMeiShi
4139,352343058770486,"2014-01-08 02:13:40",hlgwMeiShi
4140,352343058770486,"2014-01-08 02:14:54",hlgwDianYing
4141,352343058770486,"2014-01-08 02:15:21",hlgwDianYing
4142,352343058770486,"2014-01-08 02:16:07",hlgwMeiShi
4143,352343058770486,"2014-01-08 02:16:35",hlgwMeiShi
4144,352343058770486,"2014-01-08 02:16:57",hlgwMeiShi
4145,352343058770486,"2014-01-08 02:17:15",hlgwMeiShi
4146,352343058770486,"2014-01-08 02:17:46",hlgwMeiShi
4147,null,"2014-01-08 03:58:55",open
4148,null,"2014-01-08 04:00:11",scan1
4149,a100000b72df078,"2014-01-08 05:49:23",open
4150,null,"2014-01-08 05:53:41",scan2
4151,868033018366510,"2014-01-08 05:55:31",open
4152,868033018366510,"2014-01-08 06:00:08",open
4153,868033018366510,"2014-01-08 06:44:04",open
4154,a100000b72df078,"2014-01-08 07:42:42",open
4155,353769050798555,"2014-01-08 08:34:24",open
4156,353769050798555,"2014-01-08 08:34:35",hlgwMeiShi
4157,353769050798555,"2014-01-08 08:34:39",hlgwDianYing
4158,353769050798555,"2014-01-08 08:35:07",hlgwShengHuo
4159,000000000000000,"2014-01-09 00:31:54",open
4160,352374051754359,"2014-01-09 03:07:33",open
4161,860311021156559,"2014-01-09 03:24:37",open
4162,352374051754359,"2014-01-09 03:48:07",open
4163,357555051899195,"2014-01-09 05:53:02",open
4164,352374051754359,"2014-01-09 06:41:02",open
4165,A00000443A5A5F,"2014-01-09 09:24:11",open
4166,99000310045678,"2014-01-10 00:08:39",open
4167,A0000040C90310,"2014-01-10 02:47:53",open
4168,A0000040C90310,"2014-01-10 02:48:48",hlgwMeiShi
4169,a100000b72df078,"2014-01-10 03:47:44",open
4170,a100000b72df078,"2014-01-10 04:03:09",open
4171,99000310177605,"2014-01-10 04:20:19",open
4172,A00000455CA476,"2014-01-10 06:03:32",open
4173,357376053086552,"2014-01-10 16:10:09",open
4174,A1000035DCC80B,"2014-01-11 02:10:05",open
4175,A0000040C8136D,"2014-01-11 02:11:15",open
4176,860310022205035,"2014-01-11 02:46:52",open
4177,860310022205035,"2014-01-11 02:47:16",scan1
4178,356405051163179,"2014-01-11 03:49:23",open
4179,356405051163179,"2014-01-11 03:49:23",scan1
4180,A0000043455E8E,"2014-01-11 06:06:38",open
4181,356405051163179,"2014-01-11 06:08:36",scan2
4182,356405051163179,"2014-01-11 06:09:49",scan2
4183,356405051163179,"2014-01-11 06:10:44",scan2
4184,356405051163179,"2014-01-11 06:11:54",scan2
4185,356405051163179,"2014-01-11 06:12:35",scan2
4186,356405051163179,"2014-01-11 06:13:02",scan2
4187,356405051163179,"2014-01-11 06:13:50",scan2
4188,A1000001BD8CCA,"2014-01-11 09:29:32",open
4189,A1000001BD8CCA,"2014-01-11 09:35:10",open
4190,A1000001BD8CCA,"2014-01-11 09:35:17",hlgwMeiShi
4191,A1000001BD8CCA,"2014-01-11 09:35:32",hlgwMeiShi
4192,356534052524798,"2014-01-11 10:04:56",open
4193,356534052524798,"2014-01-11 10:05:03",scan1
4194,A000004459350B,"2014-01-11 10:50:55",open
4195,356534052524798,"2014-01-11 12:03:19",open
4196,356534052524798,"2014-01-11 12:03:30",scan2
4197,356534052524798,"2014-01-11 12:03:39",scan2
4198,356534052524798,"2014-01-11 12:05:32",open
4199,356534052524798,"2014-01-11 12:05:36",scan2
4200,356534052524798,"2014-01-11 12:06:18",scan2
4201,354781041754968,"2014-01-11 15:23:52",open
4202,354781041754968,"2014-01-11 15:24:08",hlgwMeiShi
4203,354781041754968,"2014-01-11 15:28:07",hlgwDianYing
4204,354781041754968,"2014-01-11 15:32:10",open
4205,A00000455AAC87,"2014-01-11 15:50:20",open
4206,A1000035DC7976,"2014-01-11 16:53:19",open
4207,A0000043455E8E,"2014-01-12 01:54:30",open
4208,865410017024279,"2014-01-12 03:24:25",open
4209,865410017024279,"2014-01-12 03:27:32",open
4210,865410017024279,"2014-01-12 03:28:40",scan1
4211,865410017024279,"2014-01-12 03:29:01",scan2
4212,A0000043455E8E,"2014-01-12 03:55:57",open
4213,867747013232317,"2014-01-12 05:12:41",open
4214,867747013232317,"2014-01-12 05:12:51",scan1
4215,A00000455C7CBC,"2014-01-12 05:42:59",open
4216,A00000455C7CBC,"2014-01-12 05:43:14",scan1
4217,A00000455C7CBC,"2014-01-12 05:43:46",scan2
4218,A00000455C7CBC,"2014-01-12 05:44:16",scan1
4219,A00000455C7CBC,"2014-01-12 05:45:49",scan2
4220,355637058782657,"2014-01-12 06:09:01",open
4221,355637058782657,"2014-01-12 06:09:08",scan1
4222,355868053022944,"2014-01-12 07:45:14",open
4223,355868053022944,"2014-01-12 07:45:23",scan1
4224,355637058782657,"2014-01-12 08:18:35",open
4225,355637058782657,"2014-01-12 08:18:41",scan2
4226,355637058782657,"2014-01-12 08:20:08",scan2
4227,355637058782657,"2014-01-12 08:21:17",scan2
4228,A00000455C7CBC,"2014-01-12 09:03:57",open
4229,A0000045A35447,"2014-01-12 09:12:20",open
4230,A00000455AE007,"2014-01-12 09:33:17",open
4231,A00000455C22CB,"2014-01-12 09:41:44",scan2
4232,A00000455C22CB,"2014-01-12 09:42:32",scan2
4233,A00000455C22CB,"2014-01-12 09:43:18",scan2
4234,A00000455C22CB,"2014-01-12 09:44:20",scan2
4235,A00000455C22CB,"2014-01-12 09:45:04",scan2
4236,A10000277013DF,"2014-01-12 10:07:29",open
4237,A10000277013DF,"2014-01-12 10:07:38",scan1
4238,865410017024279,"2014-01-12 10:10:00",open
4239,865410017024279,"2014-01-12 10:10:13",scan2
4240,865410017024279,"2014-01-12 10:12:11",scan2
4241,358585054266166,"2014-01-12 10:12:52",open
4242,358585054266166,"2014-01-12 10:12:55",scan2
4243,865410017024279,"2014-01-12 10:13:27",open
4244,865410017024279,"2014-01-12 10:13:32",scan2
4245,865410017024279,"2014-01-12 10:14:55",scan2
4246,358585054266166,"2014-01-12 10:15:03",scan2
4247,358585054266166,"2014-01-12 10:15:17",scan2
4248,358585054266166,"2014-01-12 10:17:07",scan2
4249,A00000455C7CBC,"2014-01-12 10:49:57",open
4250,A00000455C7CBC,"2014-01-12 10:50:06",scan2
4251,A10000277013DF,"2014-01-12 13:03:19",open
4252,866509010244716,"2014-01-12 14:58:27",open
4253,354273053444340,"2014-01-12 15:42:46",open
4254,356405051202258,"2014-01-13 03:17:15",open
4255,357747058537908,"2014-01-13 07:51:42",open
4256,357747058537908,"2014-01-13 07:52:36",hlgwMeiShi
4257,A0000045A35447,"2014-01-13 09:24:11",open
4258,863388022419431,"2014-01-13 10:57:07",open
4259,863388022419431,"2014-01-13 10:57:08",scan1
